date,open,close,high,low,mktret
2021/2/23,"3,636.36","3,617.70","3,672.15","3,617.70",-0.17%
2021/2/22,"3,642.44","3,707.19","3,717.27","3,642.44",-1.45%
2021/2/19,"3,696.17","3,661.78","3,699.65","3,634.01",0.57%
2021/2/18,"3,675.36","3,721.09","3,731.69","3,663.66",0.55%
2021/2/10,"3,655.09","3,612.61","3,662.77","3,612.50",1.43%
2021/2/9,"3,603.49","3,539.77","3,604.01","3,528.68",2.01%
2021/2/8,"3,532.45","3,504.56","3,542.21","3,492.13",1.03%
2021/2/5,"3,496.33","3,509.49","3,536.54","3,492.96",-0.16%
2021/2/4,"3,501.86","3,503.78","3,524.72","3,465.77",-0.44%
2021/2/3,"3,517.31","3,531.15","3,544.01","3,508.51",-0.46%
2021/2/2,"3,533.68","3,510.81","3,535.50","3,495.57",0.81%
2021/2/1,"3,505.28","3,477.17","3,506.39","3,469.88",0.64%
2021/1/29,"3,483.07","3,521.72","3,531.60","3,446.55",-0.63%
2021/1/28,"3,505.18","3,534.67","3,549.54","3,496.88",-1.91%
2021/1/27,"3,573.34","3,567.55","3,578.80","3,546.49",0.11%
2021/1/26,"3,569.43","3,610.97","3,610.97","3,564.74",-1.51%
2021/1/25,"3,624.24","3,605.36","3,637.10","3,591.02",0.48%
2021/1/22,"3,606.75","3,616.54","3,616.54","3,585.03",-0.40%
2021/1/21,"3,621.26","3,590.92","3,636.24","3,585.80",1.07%
2021/1/20,"3,583.09","3,564.12","3,589.96","3,556.44",0.47%
2021/1/19,"3,566.38","3,596.36","3,603.15","3,553.02",-0.83%
2021/1/18,"3,596.22","3,554.80","3,608.77","3,544.26",0.84%
2021/1/15,"3,566.38","3,566.28","3,589.27","3,533.79",0.01%
2021/1/14,"3,565.90","3,584.93","3,599.06","3,559.60",-0.91%
2021/1/13,"3,598.65","3,613.28","3,622.35","3,575.59",-0.27%
2021/1/12,"3,608.34","3,518.01","3,608.34","3,517.47",2.18%
2021/1/11,"3,531.50","3,571.32","3,597.70","3,516.99",-1.08%
2021/1/8,"3,570.11","3,577.69","3,588.06","3,544.89",-0.17%
2021/1/7,"3,576.20","3,552.91","3,576.20","3,526.62",0.71%
2021/1/6,"3,550.88","3,530.91","3,556.80","3,513.13",0.63%
2021/1/5,"3,528.68","3,492.19","3,528.68","3,484.72",0.73%
2021/1/4,"3,502.96","3,474.68","3,511.66","3,457.21",0.86%
2020/12/31,"3,473.07","3,419.73","3,474.92","3,419.73",1.72%
2020/12/30,"3,414.45","3,375.01","3,414.45","3,374.42",1.05%
2020/12/29,"3,379.04","3,399.29","3,407.09","3,376.09",-0.54%
2020/12/28,"3,397.29","3,396.36","3,412.52","3,383.65",0.02%
2020/12/25,"3,396.56","3,351.79","3,397.01","3,348.35",0.99%
2020/12/24,"3,363.11","3,382.19","3,394.07","3,354.02",-0.57%
2020/12/23,"3,382.32","3,362.47","3,394.21","3,360.20",0.76%
2020/12/22,"3,356.78","3,410.97","3,415.75","3,353.86",-1.86%
2020/12/21,"3,420.57","3,394.39","3,423.61","3,381.12",0.76%
2020/12/18,"3,394.90","3,400.49","3,413.81","3,382.75",-0.29%
2020/12/17,"3,404.87","3,367.28","3,406.15","3,354.01",1.13%
2020/12/16,"3,366.98","3,371.26","3,378.66","3,359.17",-0.01%
2020/12/15,"3,367.23","3,366.58","3,373.56","3,348.42",-0.06%
2020/12/14,"3,369.12","3,349.53","3,371.13","3,338.63",0.66%
2020/12/11,"3,347.19","3,381.01","3,383.18","3,325.17",-0.77%
2020/12/10,"3,373.28","3,365.73","3,384.89","3,357.75",0.04%
2020/12/9,"3,371.96","3,416.08","3,422.54","3,371.92",-1.12%
2020/12/8,"3,410.18","3,417.69","3,428.66","3,403.03",-0.19%
2020/12/7,"3,416.60","3,446.65","3,449.58","3,414.31",-0.81%
2020/12/4,"3,444.58","3,436.73","3,448.40","3,417.05",0.07%
2020/12/3,"3,442.14","3,448.54","3,452.16","3,428.80",-0.21%
2020/12/2,"3,449.38","3,453.52","3,465.73","3,435.87",-0.07%
2020/12/1,"3,451.94","3,388.99","3,457.64","3,386.91",1.77%
2020/11/30,"3,391.76","3,418.16","3,456.74","3,391.76",-0.49%
2020/11/27,"3,408.31","3,373.84","3,408.31","3,364.49",1.14%
2020/11/26,"3,369.73","3,360.06","3,371.45","3,344.28",0.22%
2020/11/25,"3,362.33","3,417.51","3,423.49","3,362.33",-1.19%
2020/11/24,"3,402.82","3,407.41","3,413.93","3,396.24",-0.34%
2020/11/23,"3,414.49","3,384.10","3,431.65","3,377.99",1.09%
2020/11/20,"3,377.73","3,359.60","3,380.15","3,356.31",0.44%
2020/11/19,"3,363.09","3,339.09","3,367.33","3,330.45",0.47%
2020/11/18,"3,347.30","3,337.33","3,358.89","3,333.99",0.22%
2020/11/17,"3,339.90","3,347.15","3,347.70","3,323.95",-0.21%
2020/11/16,"3,346.97","3,325.62","3,346.97","3,313.65",1.11%
2020/11/13,"3,310.10","3,327.23","3,327.23","3,291.64",-0.86%
2020/11/12,"3,338.68","3,344.46","3,350.28","3,329.49",-0.11%
2020/11/11,"3,342.20","3,354.02","3,365.84","3,339.04",-0.53%
2020/11/10,"3,360.15","3,387.62","3,387.62","3,346.17",-0.40%
2020/11/9,"3,373.73","3,329.43","3,380.82","3,329.43",1.86%
2020/11/6,"3,312.16","3,326.46","3,326.46","3,292.15",-0.24%
2020/11/5,"3,320.13","3,305.58","3,320.41","3,291.60",1.30%
2020/11/4,"3,277.44","3,273.43","3,286.62","3,254.11",0.19%
2020/11/3,"3,271.07","3,239.81","3,278.38","3,237.85",1.42%
2020/11/2,"3,225.12","3,228.72","3,242.80","3,209.91",0.02%
2020/10/30,"3,224.53","3,278.63","3,279.86","3,219.42",-1.47%
2020/10/29,"3,272.73","3,235.76","3,289.77","3,231.12",0.11%
2020/10/28,"3,269.24","3,256.22","3,275.87","3,238.38",0.46%
2020/10/27,"3,254.32","3,240.74","3,258.34","3,235.54",0.10%
2020/10/26,"3,251.12","3,258.70","3,264.45","3,226.60",-0.82%
2020/10/23,"3,278.00","3,308.16","3,326.05","3,276.62",-1.04%
2020/10/22,"3,312.50","3,315.82","3,320.88","3,281.37",-0.38%
2020/10/21,"3,325.02","3,332.15","3,332.15","3,304.17",-0.09%
2020/10/20,"3,328.10","3,307.15","3,328.10","3,293.77",0.47%
2020/10/19,"3,312.67","3,351.10","3,371.09","3,307.84",-0.71%
2020/10/16,"3,336.36","3,334.46","3,348.95","3,319.11",0.13%
2020/10/15,"3,332.18","3,342.92","3,354.58","3,330.00",-0.26%
2020/10/14,"3,340.78","3,353.62","3,353.62","3,332.96",-0.56%
2020/10/13,"3,359.75","3,353.12","3,361.83","3,334.50",0.04%
2020/10/12,"3,358.47","3,287.33","3,359.15","3,286.11",2.64%
2020/10/9,"3,272.08","3,262.61","3,280.51","3,260.19",1.68%
2020/9/30,"3,218.05","3,232.71","3,244.91","3,202.34",-0.20%
2020/9/29,"3,224.36","3,231.85","3,242.79","3,219.79",0.21%
2020/9/28,"3,217.53","3,224.98","3,238.18","3,210.89",-0.06%
2020/9/25,"3,219.42","3,234.37","3,239.47","3,208.03",-0.12%
2020/9/24,"3,223.18","3,262.88","3,265.35","3,221.24",-1.72%
2020/9/23,"3,279.71","3,278.84","3,289.76","3,264.89",0.17%
2020/9/22,"3,274.30","3,290.67","3,320.23","3,265.70",-1.29%
2020/9/21,"3,316.94","3,348.90","3,350.59","3,313.07",-0.63%
2020/9/18,"3,338.09","3,270.91","3,338.32","3,268.53",2.07%
2020/9/17,"3,270.44","3,277.32","3,290.41","3,248.50",-0.41%
2020/9/16,"3,283.92","3,293.17","3,302.46","3,271.07",-0.36%
2020/9/15,"3,295.68","3,277.13","3,297.69","3,263.75",0.51%
2020/9/14,"3,278.81","3,275.92","3,283.53","3,261.15",0.57%
2020/9/11,"3,260.35","3,225.78","3,262.50","3,220.54",0.79%
2020/9/10,"3,234.82","3,282.23","3,285.47","3,227.64",-0.61%
2020/9/9,"3,254.63","3,281.00","3,289.61","3,238.56",-1.86%
2020/9/8,"3,316.42","3,301.22","3,324.39","3,276.44",0.72%
2020/9/7,"3,292.59","3,349.92","3,368.24","3,285.63",-1.87%
2020/9/4,"3,355.37","3,336.41","3,360.11","3,328.55",-0.87%
2020/9/3,"3,384.98","3,404.03","3,425.63","3,374.26",-0.58%
2020/9/2,"3,404.80","3,420.47","3,421.40","3,377.21",-0.17%
2020/9/1,"3,410.61","3,389.74","3,410.61","3,381.71",0.44%
2020/8/31,"3,395.68","3,416.55","3,442.74","3,395.47",-0.24%
2020/8/28,"3,403.81","3,346.29","3,405.88","3,339.65",1.60%
2020/8/27,"3,350.11","3,333.49","3,351.83","3,312.99",0.61%
2020/8/26,"3,329.74","3,371.81","3,382.60","3,320.14",-1.30%
2020/8/25,"3,373.58","3,392.88","3,408.87","3,364.16",-0.36%
2020/8/24,"3,385.64","3,391.11","3,396.57","3,368.03",0.15%
2020/8/21,"3,380.68","3,380.23","3,393.92","3,358.00",0.50%
2020/8/20,"3,363.90","3,385.96","3,394.56","3,352.78",-1.30%
2020/8/19,"3,408.13","3,444.56","3,454.46","3,406.16",-1.24%
2020/8/18,"3,451.09","3,441.93","3,456.72","3,432.64",0.36%
2020/8/17,"3,438.80","3,373.90","3,450.90","3,369.37",2.34%
2020/8/14,"3,360.10","3,315.67","3,362.03","3,302.74",1.19%
2020/8/13,"3,320.73","3,328.18","3,338.15","3,309.46",0.04%
2020/8/12,"3,319.27","3,327.49","3,335.73","3,263.27",-0.63%
2020/8/11,"3,340.29","3,379.49","3,409.06","3,336.09",-1.15%
2020/8/10,"3,379.25","3,341.53","3,399.93","3,335.04",0.75%
2020/8/7,"3,354.04","3,370.59","3,374.13","3,307.71",-0.96%
2020/8/6,"3,386.46","3,380.76","3,392.70","3,334.33",0.26%
2020/8/5,"3,377.56","3,363.33","3,383.64","3,333.88",0.17%
2020/8/4,"3,371.69","3,376.44","3,391.07","3,352.50",0.11%
2020/8/3,"3,367.97","3,332.18","3,368.10","3,327.68",1.75%
